,Adverbs,Articles,Conjunctions,First-person plural,Indefinite pronouns,Negations,Numbers,Prepositions,Quantifiers,Second person,Third-person plural,Third-person singular,Total pronouns,Words >6 letters,adj_arg_ovl,adj_cw_ovl,adj_stem_ovl,adjectives,arg_ovl,cm.DESPL,cm.DESSC,cm.DESSL,cm.DESWC,cm.DESWLsyd,cm.LDTTRa,cm.LDTTRc,cm.LDVOCD,cm.LSAGN,cm.RDFKGL,cm.SMCAUSwn,conn_incidence,hypernyms_verbs,liwc.i,liwc.money,lsa.similarity,message.depth,message.reply.cnt,message.sim.next,message.sim.prev,mod_per_np,negation_incidence,ner.entity.cnt,nouns,np_incidence,paragraphs,personal_pronouns,pronouns,stem_ovl,syllables_per_content_word,verbs,words_before_main_verb,classe
404,3,4,4,0,1,2,0,3,1,0,1,1,0,10,0.0,0.0,0.0,5.4054E+16,0.0,1.0,1,39.0,37,1272,7.86E+15,4.76E+16,4.76E+16,73,2.1758E+16,43.0,135135,0.0,0,0,0.0,2,0,6.83E+15,721,25,5.4054E+16,0,297297,2.16216E+16,1,0.0,5.4054E+16,0.0,2957,1.89189E+16,18.0,2
405,5,15,9,0,4,2,1,30,4,0,1,2,3,56,0.5,0.5,667,112.5,4.76E+16,1.0,7,2.3286E+16,160,2099,642,419,419,76,2.4804E+16,13087,125.0,429,0,0,483,1,0,7.91E+15,6.83E+15,2.32E+16,12.5,2,275.0,490.9,4,625,62.5,857,325,150.0,5.0,2
406,1,2,2,0,0,0,0,6,0,0,0,0,0,6,0.0,0.0,0.0,142857,0.0,667,2,15.5,28,961,861,0.5,0.5,5.66E+15,4.5774E+16,21.0,35714,0.0,0,0,267,6,0,578,7.91E+15,1.43E+16,0.0,2,3.21429E+16,384615,2,0.0,71429,0.0,2588,142857,0.0,2
407,1,1,1,0,1,0,0,2,0,0,0,1,2,6,0.0,0.0,0.0,58824,0.0,2.0,2,9.0,17,1117,85,45,45,522,45618,52.5,58824,125,0,0,3.6E+16,2,0,545,578,125,0.0,1,294118,383333,1,58824,117647,0.0,2909,235294,3.0,2
408,3,4,1,0,2,0,0,6,2,0,0,1,2,14,0.0,2.0,2.0,81081,0.0,3.0,3,13.0,37,1304,745,4.68E+16,4.68E+16,759,16137,875,81081,667,0,1,324,5,0,816,545,386,0.0,2,351351,453416,1,2.7027E+16,81081,2.0,3318,1.08108E+16,2.5,3
409,3,6,2,0,1,0,1,7,3,0,0,0,2,17,0.0,0.0,0.0,43478,0.0,2.0,2,26.0,46,1159,754,456,456,813,2198,675,65217,667,0,0,133,2,0,782,816,294,0.0,3,3.47826E+16,369565,1,0.0,8.6957E+15,0.0,308,8.6957E+15,0.0,3
410,2,10,1,1,2,0,0,11,2,0,0,0,0,16,0.0,1.5,2.0,140351,3.33E+16,0.6,3,20333,57,1111,7.12E+15,3.94E+16,3.94E+16,825,4.1186E+15,26.0,157895,0.0,0,1,61,1,0,769,782,764,0.0,0,263158,2.37654E+16,3,17544,52632,2.0,2.879E+16,1.05263E+16,2333,2
411,3,2,1,0,2,0,0,6,3,0,1,1,1,10,0.0,0.0,0.0,52632,0.0,4.0,4,1025,40,912,812,4.58E+16,4.58E+16,0.9,5.6541E+16,10333,52632,1.67E+16,0,0,3.67E+16,2,0,8.32E+15,769,1.67E+16,0.0,1,315789,359848,1,0.0,1.05263E+16,0.0,256,1.84211E+16,1.0,2
412,9,12,8,0,6,1,0,24,6,0,2,2,2,45,0.4,0.2,0.4,8.2707E+15,5.33E+15,545,5,28.2,133,1189,633,415,415,71,35746,2081,120301,565,0,0,65,1,0,132,8.32E+15,386,7519,5,233083,302086,6,0.0,90226,1067,2.933E+16,18797,2667,2
413,0,0,2,0,0,0,1,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,1.0,1,15.0,12,7.04E+15,875,625,625,278,5736,5.0,166667,0.0,0,0,0.0,4,0,423,132,0.2,0.0,4,416667,416667,1,0.0,166667,0.0,2.5,250.0,3.0,0
414,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,5.71E+15,1,10.0,7,2648,1.0,0.9,0.9,353,-160144,45.0,0.0,0.5,0,0,0.0,2,0,38,423,0.0,0.0,2,571429,800.0,3,0.0,0.0,0.0,5.167E+15,285714,3.33E+16,0
415,4,3,2,0,1,2,0,2,2,0,1,2,0,8,0.0,0.0,0.0,35714,0.0,1.0,1,28.0,28,1183,867,433,433,725,39129,3.0286E+16,1.07143E+16,1.333E+16,0,0,0.0,2,0,405,38,0.5,71429,0,142857,2.14286E+16,1,35714,1.07143E+16,0.0,2667,285714,0.0,2
416,4,9,5,0,0,1,0,8,1,0,0,0,0,31,3.5,3.5,4.0,137.5,3.0,1.0,3,27.0,81,1359,652,4.27E+16,4.27E+16,444,22986,8333,125.0,222,0,0,828,3,0,644,405,3.83E+16,12.5,0,325.0,273344,2,0.0,37.5,3667,308,112.5,5.333E+15,2
417,5,7,3,0,0,0,3,10,2,0,2,2,6,15,3.0,2.0,3.0,76923,3.0,2.0,2,36.5,65,866,7.07E+15,4.27E+16,4.27E+16,612,39984,2.7778E+16,1.38462E+16,75,0,0,645,5,0,615,644,354,0.0,6,323077,310.0,1,0.0,4.6154E+16,3.0,2513,1.23077E+16,2.0,4
418,6,4,3,0,2,0,0,5,2,0,0,0,0,28,0.5,0.0,0.0,101695,667,1.2,6,11.0,59,1338,727,4.81E+16,4.81E+16,611,-8961,5.667E+15,152542,2.86E+16,0,0,386,6,0,9.57E+15,615,214,0.0,0,3.55932E+16,481352,3,0.0,101695,1.0,3.474E+16,1.18644E+16,3.0,2
419,4,4,3,0,2,0,0,7,2,0,0,0,0,25,0.0,0.0,0.0,78431,3.33E+16,1.4,7,8571,51,1335,746,479,479,81,-1.2006E+16,7.2,117647,0.2,0,0,317,1,0,735,9.57E+15,192,0.0,1,3.72549E+16,4.52862E+16,3,0.0,98039,3.33E+16,3.7,117647,3.0,2
420,17,45,22,1,2,0,2,55,1,0,0,0,17,155,611,667,889,8.6957E+15,175,1105,17,27941,391,1669,446,348,348,802,-10174,9171,11509,528,0,2,5.49E+15,1,0,86,735,401,0.0,10,370844,362642,8,0.0,17903,462,3.461E+16,102302,7.158E+16,2
421,7,6,2,0,3,1,1,10,3,0,0,0,1,20,1.0,1.0,1.0,3.4483E+16,1.0,0.8,2,30.0,58,1314,727,455,455,74,2.5847E+16,4.714E+16,103448,1.2,0,0,818,1,0,735,86,406,17241,3,3.44828E+16,31938,1,0.0,6.8966E+15,1.0,3065,8.6207E+15,3.0,2
422,2,1,1,0,1,0,0,2,1,0,0,0,1,3,0.0,0.0,0.0,58824,0.0,3.0,3,6.0,17,938,72,56,56,772,4.3686E+15,0.0,0.0,1.0,0,0,384,7,0,518,735,1.67E+16,0.0,0,411765,365385,1,0.0,117647,0.0,2727,58824,0.5,0
423,4,6,4,0,1,0,1,4,0,0,0,0,3,11,0.0,0.0,0.0,57692,0.0,4.0,4,14.0,52,1055,7.93E+15,466,466,7.96E+15,54037,4385,96154,1.0,0,0,34,5,0,65,518,0.5,0.0,4,288462,269231,1,0.0,96154,0.0,275,230769,3.0,3
424,1,2,2,0,1,0,0,3,1,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,1.0,1,21.0,20,1.257E+16,909,682,682,491,1179,36.2,100.0,0.4,0,0,0.0,1,0,619,65,2.86E+16,0.0,0,350.0,350.0,1,0.0,50.0,0.0,325,250.0,5.0,2
425,15,10,3,0,4,2,0,15,3,0,2,3,0,33,1.333E+16,1.0,1.0,54545,833,4.0,4,2875,110,144,6.46E+15,3.23E+16,3.23E+16,619,16614,1.1562E+16,136364,467,0,1,488,2,0,8.14E+15,619,387,1.8182E+16,0,236364,363042,1,9.091E+15,100.0,1.0,3.183E+16,145455,3.5,2
426,13,11,8,0,6,1,1,26,6,0,0,0,8,67,2.0,0.6,1.0,85561,1.267E+16,1.8,8,2375,187,2546,634,429,429,7.17E+15,9836,10095,117647,85,0,0,423,1,0,863,8.14E+15,12,10695,7,320856,536826,2,0.0,85561,1067,3.587E+16,1.12299E+16,2667,2
427,3,8,2,1,4,0,0,11,5,0,1,2,0,20,0.0,0.0,0.0,64516,0.0,1.0,1,64.0,62,118,768,435,435,71,-4428,8375,129032,2.86E+16,0,0,0.0,1,0,841,863,364,0.0,0,258065,354839,1,16129,129032,0.0,3.4,1.12903E+16,15.0,2
428,4,8,1,0,0,0,1,8,1,0,0,0,3,17,1.0,2.0,2.0,87719,1.0,0.8,2,30.5,57,1177,727,439,439,831,3.0867E+16,2.0,52632,3.33E+16,0,0,679,1,0,7.17E+15,841,423,0.0,2,3.50877E+16,333333,2,0.0,70175,2.0,3.0,1.05263E+16,16.5,2
429,1,2,0,0,0,0,0,2,1,0,0,0,2,2,0.0,0.0,0.0,62.5,0.0,1.0,1,18.0,16,922,85,0.5,0.5,7.17E+15,7194,3333,62.5,0.0,0,0,0.0,2,0,606,7.17E+15,0.5,0.0,4,375.0,250.0,1,0.0,125.0,0.0,2.4,125.0,6.0,1
430,1,7,0,0,1,0,0,4,1,0,0,0,0,9,0.0,0.0,0.0,2.8571E+16,0.0,1.0,1,38.0,35,113,775,45,45,77,31396,7.8,114286,1.67E+16,0,0,0.0,2,0,794,606,5.38E+15,0.0,0,314286,3.71429E+16,1,0.0,85714,0.0,2947,171429,6.0,2
431,1,2,0,0,0,0,0,2,0,0,0,0,0,4,0.0,0.0,0.0,71429,0.0,1.0,1,16.0,14,1056,882,647,647,809,33181,55.0,0.0,667,0,0,0.0,3,0,753,794,3.33E+16,0.0,1,3.57143E+16,2.14286E+16,1,0.0,71429,0.0,3222,2.14286E+16,1.0,2
432,13,33,22,0,8,3,11,44,15,0,4,5,27,152,105,115,1.4,7.9787E+15,4.48E+16,1.2,22,18227,374,1494,489,386,386,855,1.1822E+16,636,119681,667,0,0,281,1,0,4.48E+16,753,1.64E+16,7979,25,361702,465412,10,266,90426,5.71E+15,3273,130319,1952,2
433,3,2,2,0,1,0,0,4,2,0,1,1,0,7,0.0,0.0,0.0,0.0,0.0,1.0,1,37.0,35,9.59E+15,775,35,35,4.64E+16,49331,11.0,171429,375,0,0,0.0,3,0,444,4.48E+16,375,0.0,1,200.0,228571,1,0.0,200.0,0.0,2471,228571,1.0,3
434,4,4,2,0,1,1,0,5,1,0,0,1,2,12,0.0,0.0,0.0,88235,0.0,1.0,1,35.0,34,1225,75,425,425,7.12E+15,14251,14.0,147059,1.333E+16,0,0,0.0,2,0,818,444,154,29412,1,2.64706E+16,382353,1,29412,58824,0.0,3.2,88235,5.0,3
435,12,14,8,0,6,0,0,20,9,0,0,1,4,43,1.0,0.5,625,61644,0.5,1.6,8,1925,146,1145,638,397,397,838,3518,5235,136986,4.21E+16,0,0,419,1,0,78,818,161,0.0,3,308219,0.0,3,6849,10274,25,2859,143836,3778,2
436,0,6,3,0,0,0,0,6,0,0,0,0,4,15,0.0,0.0,0.0,45455,0.0,5.71E+15,2,23.5,44,2546,7.04E+15,519,519,505,3.869E+16,1875,68182,2.86E+16,0,0,387,2,0,698,78,318,0.0,4,318182,1134146,2,2.2727E+16,45455,0.0,3778,204545,2.0,2
437,0,2,1,0,3,0,1,6,2,0,0,0,1,12,1.0,1.0,1.0,100.0,1.0,667,2,16.0,30,132,75,528,528,706,4175,0.0,100.0,0.5,0,0,715,1,0,74,698,245,0.0,0,333333,515837,2,0.0,166667,1.0,375,100.0,1.0,2
438,3,4,3,0,2,0,0,9,2,0,0,0,3,14,0.0,0.0,0.0,106383,0.0,1.0,1,50.0,47,1272,882,451,451,669,5485,0.0,106383,0.5,0,1,0.0,1,0,1.69E+16,74,267,0.0,1,276596,319149,1,0.0,4.2553E+16,0.0,312,8.5106E+15,28.0,2
439,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2,3.0,4,8.06E+15,0.6,0.7,0.7,4.17E+16,-7146,0.0,0.0,0.0,0,0,616,7,0,715,1.69E+16,0.0,0.0,1,750.0,0.0,1,0.0,0.0,0.0,275,0.0,0.0,1
440,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,3,49,0.8,0.8,0.8,2.46E+16,47375,0.0,0.0,0.0,0,0,0.0,5,0,648,715,0.0,0.0,1,6.66667E+15,333333,1,0.0,333333,0.0,3.5,0.0,0.0,1
441,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,3.0,3,4667,13,1042,8.24E+15,647,647,565,4236,0.0,76923,0.0,0,0,196,6,0,609,648,1.67E+16,0.0,2,461538,3.86364E+16,1,0.0,230769,0.0,2.857E+16,76923,2.5,1
442,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,2,433,75,1.0,1.0,128,3429,0.0,0.0,0.0,0,0,0.0,6,0,703,609,0.0,0.0,1,1000.0,500.0,1,0.0,0.0,0.0,2.5,0.0,0.0,1
443,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,3,1213,667,1.0,1.0,278,-65425,0.0,0.0,0.0,0,0,0.0,5,0,7.93E+15,703,0.0,0.0,1,1000.0,1000.0,1,0.0,0.0,0.0,2667,0.0,0.0,0
444,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,2,1.0,75,1.0,1.0,111,-9261,0.0,0.0,0.0,0,0,0.0,3,0,52,7.93E+15,0.0,0.0,1,1000.0,500.0,1,0.0,0.0,0.0,3.0,0.0,0.0,0
445,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,142857,0.0,1.0,1,8.0,7,1005,0.8,0.9,0.9,1.97E+16,35258,0.0,0.0,0.0,0,0,0.0,3,0,52,52,0.0,0.0,1,571429,4.28571E+16,1,0.0,0.0,0.0,2.5,0.0,0.0,0
446,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,2,1.0,75,1.0,1.0,154,-9261,0.0,0.0,0.0,0,0,0.0,4,0,583,52,0.0,0.0,1,1000.0,500.0,1,0.0,0.0,0.0,3.0,0.0,0.0,0
447,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1,7.0,5,943,778,889,889,573,-1207,0.0,200.0,0.0,0,0,0.0,4,0,71,583,0.0,0.0,1,800.0,1200.0,1,0.0,0.0,0.0,275,0.0,0.0,0
448,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,3,0.8,0.8,1.0,1.0,385,19175,0.0,0.0,0.0,0,0,0.0,6,0,5.33E+15,71,0.0,0.0,1,1000.0,333333,1,0.0,0.0,0.0,2333,0.0,0.0,0
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2,0.5,0,0.0,0.2,0.4,0.4,574,-99999999.0,0.0,0.0,0.0,0,0,884,4,0,9,5.33E+15,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
450,17,35,13,0,11,1,3,59,10,0,4,4,13,117,1.0,0.8,1.8,7074,655,3.8,18,19889,311,1.277E+16,501,359,359,728,18916,1519,96463,622,0,0,278,1,0,813,9,2.79E+16,3215,27,289389,3.70058E+16,3,6431,83601,1236,3.276E+16,157556,3182,2
451,4,9,6,0,4,1,0,15,2,0,1,3,2,18,0.4,1.0,1.0,54945,667,857,6,15833,91,991,574,315,315,846,53338,17545,208791,0.3,0,0,541,2,0,247,813,319,10989,1,296703,285934,3,21978,10989,1133,2.771E+16,1.20879E+16,4167,2
452,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,3,894,0.8,1.0,1.0,623,-37225,0.0,0.0,0.0,0,0,0.0,5,0,627,247,0.0,0.0,1,1000.0,333333,1,0.0,0.0,0.0,3.0,0.0,0.0,0
453,0,2,0,0,0,0,0,3,1,0,0,0,2,3,0.0,0.0,0.0,66667,0.0,2.0,2,8.0,15,976,8.42E+15,526,526,5.43E+15,60235,0.0,0.0,0.0,0,0,249,2,0,633,627,0.4,0.0,1,400.0,192308,1,0.0,0.0,0.0,2.6,66667,3.0,0
454,11,32,10,1,6,0,0,39,5,0,2,2,1,77,5.0,2.0,3333,60606,6.5,5.0,5,46.6,231,1.343E+16,545,374,374,9.13E+15,1.4391E+16,18548,112554,562,0,0,79,2,0,773,633,379,0.0,0,281385,3.24206E+16,1,0.0,95238,4833,3275,138528,375,2
455,6,6,4,0,1,0,0,9,1,0,0,0,0,25,0.5,0.5,0.5,29412,667,1.0,5,15.0,68,118,674,4.38E+16,4.38E+16,645,14645,12.0,191176,3.33E+16,0,0,436,4,0,368,773,32,0.0,0,367647,422899,3,0.0,88235,1.0,3158,117647,3.0,2
456,0,1,1,0,1,0,0,1,0,0,0,1,0,4,0.0,0.0,0.0,66667,0.0,1.0,1,18.0,15,943,9.44E+15,556,556,441,61365,2.3667E+16,66667,25,1,0,0.0,3,0,519,368,111,0.0,2,133333,600.0,1,66667,333333,0.0,2.857E+16,2.66667E+16,3.0,1
457,4,4,4,0,0,1,0,3,0,0,0,0,0,20,3.0,4.0,4.0,140.0,3.0,2.0,2,25.5,51,1406,727,455,455,649,22235,6.3,120.0,25,0,0,846,1,0,726,519,312,20.0,0,260.0,328407,1,0.0,40.0,4.0,3029,160.0,4.0,2
458,6,5,6,1,1,0,0,20,1,0,3,2,0,28,1.0,0.0,0.0,33333,1.0,1.333E+16,4,2475,90,1003,631,4.59E+16,4.59E+16,708,32894,21154,188889,9.23E+15,0,0,506,1,0,838,726,125,0.0,3,300.0,426449,2,1.1111E+16,111111,3.33E+16,2978,155556,5.667E+15,2
459,10,15,6,1,5,0,4,32,5,0,2,2,6,60,1143,1857,2714,78947,607,1111,9,22111,190,1206,601,413,413,799,3.0922E+16,16538,8.9474E+15,4.07E+16,0,2,445,1,0,88,838,2.02E+16,0.0,5,336842,389413,4,0.0,84211,2.0,2.933E+16,147368,475,2
460,6,9,1,0,3,1,0,15,3,0,1,1,0,32,1.0,1.0,1.333E+16,135417,0.5,0.8,3,32667,96,1725,691,418,418,725,-228,2.2273E+16,145833,0.4,0,0,327,1,0,816,88,163,10417,1,2.70833E+16,940217,3,0.0,83333,667,3.414E+16,15625,2.0,2
461,2,4,3,0,0,1,0,6,1,0,1,1,0,8,0.0,0.0,0.0,83333,0.0,2.0,2,18.5,36,1.066E+16,821,385,385,816,65558,4.8,138889,0.0,0,0,433,2,0,5.53E+15,816,2.86E+16,2.7778E+16,1,277778,388889,1,5.5556E+16,83333,0.0,2571,138889,2.0,2
462,0,3,1,0,0,0,0,4,0,0,0,0,1,9,0.0,0.0,0.0,52632,0.0,2.0,2,9.5,19,1125,857,4.76E+16,4.76E+16,6.68E+15,38824,1675,2.10526E+16,0.0,0,0,9.7E+15,2,0,721,5.53E+15,0.5,0.0,2,315789,225.0,1,52632,52632,0.0,3.3,157895,5.0,3
463,1,2,2,0,1,0,1,5,1,0,0,1,0,6,0.0,0.0,0.0,0.0,0.0,2.0,2,11.5,22,986,917,4.17E+16,4.17E+16,606,6.7963E+15,59.5,1.81818E+16,1.667E+16,0,0,306,3,0,598,721,0.5,0.0,0,2.72727E+16,1.81818E+16,1,45455,45455,0.0,2583,1.81818E+16,4.0,2
464,7,17,5,1,1,0,0,23,3,0,1,1,6,62,25,25,25,82759,0.1,6.0,6,2.4833E+16,145,1.336E+16,669,486,486,799,4253,1.4938E+16,89655,474,0,0,665,1,0,77,598,313,0.0,3,372414,434125,1,0.0,41379,0.4,3.231E+16,131034,8.2,2
465,2,4,4,0,2,0,0,10,2,0,1,1,0,18,1.0,2.0,3.0,58824,1.0,2.0,2,28.0,51,1264,7.14E+15,46,46,7.17E+15,19697,1575,156863,375,0,0,629,1,0,88,77,271,0.0,0,2.54902E+16,287879,1,0.0,98039,3.0,3111,156863,7.5,2
466,9,10,6,1,3,0,2,18,4,0,0,1,0,41,0.8,0.6,0.6,70175,0.4,6.0,6,19.5,114,1151,667,395,395,76,3.6837E+16,23737,1.05263E+16,0.5,0,0,495,1,11,0.0,88,34,0.0,0,245614,3.14674E+16,1,8772,70175,5.33E+15,3076,192982,3.5,2
467,9,10,6,1,3,0,2,18,4,0,0,1,0,41,0.8,0.6,0.6,70175,0.4,6.0,6,19.5,114,1151,667,395,395,76,3.6837E+16,23737,1.05263E+16,0.5,0,0,495,1,0,0.0,0.0,34,0.0,0,245614,3.14674E+16,1,8772,70175,5.33E+15,3076,192982,3.5,2
468,9,10,6,1,3,0,2,18,4,0,0,1,0,41,0.8,0.6,0.6,70175,0.4,6.0,6,19.5,114,1151,667,395,395,76,3.6837E+16,23737,1.05263E+16,0.5,0,0,495,1,0,774,0.0,34,0.0,0,245614,3.14674E+16,1,8772,70175,5.33E+15,3076,192982,3.5,2
469,4,6,5,0,1,0,1,5,1,0,0,0,2,20,0.0,0.0,1.0,137255,0.0,7.14E+15,3,18.0,51,1399,742,516,516,774,14918,15286,58824,429,0,0,425,2,0,737,774,0.3,0.0,3,313725,3.47953E+16,2,0.0,19608,667,3.121E+16,156863,3667,2
470,3,2,1,0,0,0,2,5,1,0,0,0,1,14,0.0,0.0,0.0,162162,0.0,1.0,1,41.0,37,1.407E+16,907,581,581,7.66E+15,-3137,5.2,5.4054E+16,75,0,0,0.0,2,0,7.86E+15,737,273,0.0,3,324324,297297,1,0.0,0.0,0.0,296,135135,0.0,2
471,10,20,6,0,3,0,1,31,4,0,0,0,7,72,444,3.33E+16,667,61798,244,1571,11,17545,178,1291,562,401,401,732,2.0952E+16,14.4,95506,64,0,0,445,1,0,912,7.86E+15,396,0.0,5,337079,371656,4,5.618E+15,5618,1067,3359,146067,3.6,2
472,4,9,2,1,3,0,1,17,4,0,2,2,16,49,0.6,0.2,0.6,89431,3.33E+16,867,9,14667,123,1.201E+16,721,51,51,777,30358,15105,4878,812,0,0,413,2,0,759,912,145,0.0,13,390244,3.96247E+16,5,813,89431,467,2.899E+16,146341,2167,2
473,5,7,5,0,2,0,0,12,3,0,0,1,0,23,1.0,3.0,7.0,101449,1.0,2.0,2,36.5,69,1508,731,423,423,693,7.031E+15,1111,1.88406E+16,2.86E+16,0,1,6.92E+15,1,0,773,759,2.38E+16,0.0,0,289855,428879,1,14493,5.7971E+16,7.0,3.541E+16,101449,5.0,2
474,4,3,1,0,1,0,2,9,2,0,0,1,3,18,2.0,1.0,1.0,3.6364E+16,2.0,2.0,2,28.5,55,1167,738,4.77E+16,4.77E+16,654,35326,1825,9.0909E+15,727,0,0,4.77E+16,3,0,741,773,17,0.0,1,254545,418435,1,1.8182E+16,127273,1.0,3033,200.0,3.0,3
475,4,5,2,0,1,1,0,6,3,0,0,0,1,19,1.5,2.5,3.5,9.2593E+15,1.0,1.0,3,19333,54,1245,738,4.59E+16,4.59E+16,669,30245,14.0,5.5556E+16,778,0,0,314,1,0,6.86E+15,741,111,1.8519E+16,1,296296,744048,2,0.0,9.2593E+15,2333,2.914E+16,185185,1.333E+16,2
476,5,12,7,0,2,1,0,11,4,0,1,1,1,31,0.0,0.0,0.0,83333,0.0,2.0,2,43.0,84,1.471E+16,696,457,457,748,74,6.889E+15,166667,1125,0,0,835,2,0,0.8,6.86E+15,542,11905,1,250.0,285714,1,0.0,130952,0.0,3432,1.07143E+16,2.0,2
477,2,7,3,0,1,0,0,8,1,0,2,2,3,24,75,25,0.5,44118,0.3,7.14E+15,4,1875,68,1492,675,4.58E+16,4.58E+16,754,10839,15.4,117647,545,0,0,341,2,0,777,0.8,122,0.0,6,294118,9.45714E+15,4,0.0,117647,0.2,3622,161765,1.4,2
478,6,6,2,0,2,1,1,13,3,0,0,0,0,17,1.0,1.0,1.0,16949,667,3.0,3,2.0667E+16,59,1403,735,426,426,728,38584,5.667E+15,101695,0.5,0,0,685,1,0,878,777,294,16949,1,254237,409903,1,0.0,50847,1.333E+16,2.882E+16,1.69492E+16,1.667E+16,4
479,10,19,6,0,5,1,2,26,6,0,0,0,5,53,1167,1.333E+16,1.833E+16,3.5294E+16,5.71E+15,8.0,8,21875,170,119,604,385,385,79,35535,8192,105882,462,0,0,541,1,0,924,878,3.51E+16,5.882E+15,4,3.35294E+16,3.54622E+16,1,0.0,52941,1.0,2947,152941,2714,2
480,2,8,1,0,1,0,0,8,2,0,1,1,1,18,667,1.333E+16,1.667E+16,81633,667,556,3,18.0,49,1672,7.07E+15,414,414,74,18202,2625,102041,429,0,0,354,1,0,91,924,0.5,0.0,2,326531,121875,4,0.0,40816,1.333E+16,3.379E+16,142857,575,2
481,4,8,2,0,2,0,2,13,4,0,0,0,3,31,1.5,2.0,2.0,103448,1.0,0.6,3,3.0667E+16,87,1213,6.76E+15,451,451,7.88E+15,17391,6188,5.7471E+16,0.4,0,0,332,1,0,768,91,239,0.0,1,298851,405031,3,0.0,103448,1.333E+16,3286,114943,4333,2
482,7,11,7,1,3,0,0,10,3,0,0,0,3,21,0.0,0.0,3.0,81081,0.0,667,2,39.5,74,1094,682,365,365,733,30397,20.0,148649,375,0,0,601,1,0,8.22E+15,768,342,0.0,2,2.16216E+16,399403,2,0.0,81081,3.0,3.0,1.21622E+16,5.5,2
483,5,17,7,1,2,1,0,18,2,0,0,1,3,36,5.71E+15,5.71E+15,1286,78125,75,1.0,8,17.0,128,1256,599,381,381,7.81E+15,39908,1587,78125,3.33E+16,0,0,387,1,0,7.93E+15,8.22E+15,318,7812,4,265625,397667,4,7812,9375,1036,2.919E+16,179688,1625,2
484,5,8,0,0,1,0,0,5,2,0,0,0,3,20,0.2,0.2,0.2,76923,67,1.0,6,9167,52,1526,7.34E+15,531,531,858,1.8269E+16,3571,1.9231E+16,5.71E+15,0,0,4.37E+16,2,3,862,7.93E+15,405,0.0,2,346154,455338,3,0.0,3.8462E+16,67,3324,153846,1.0,2
485,1,2,0,0,0,0,0,2,0,0,0,0,2,9,0.0,0.0,0.0,150.0,0.0,1.0,1,21.0,20,1443,875,708,708,813,-3051,375,150.0,75,0,0,0.0,6,2,757,862,125,0.0,1,350.0,400.0,1,0.0,50.0,0.0,3333,200.0,7.0,3
486,6,9,5,0,2,2,0,17,4,0,0,0,0,34,0.5,75,0.5,8.2474E+15,0.5,5.0,5,19.8,97,1248,613,405,405,6.89E+15,37734,17385,123711,583,0,0,557,3,0,742,757,3.28E+16,20619,2,298969,400094,1,0.0,5.1546E+15,1.2,2823,14433,1.6,2
487,4,3,2,0,0,0,0,3,1,0,0,0,1,9,0.0,0.0,0.0,8.6957E+15,0.0,2.0,2,12.5,23,1183,767,433,433,698,15452,875,1.73913E+16,1.0,0,0,265,7,0,623,742,0.3,0.0,2,1.73913E+16,369048,1,0.0,43478,0.0,3214,1.73913E+16,2.5,3
488,1,1,1,0,0,0,0,4,0,0,0,0,5,10,0.0,0.0,0.0,0.0,0.0,2.0,2,14.5,27,1.231E+16,848,515,515,605,2.7317E+16,667,111111,0.4,0,0,304,2,0,6.73E+15,623,125,0.0,3,37037,423913,1,0.0,111111,0.0,2895,185185,10.0,3
489,4,7,2,0,1,1,0,13,1,0,0,0,2,28,0.5,0.5,0.5,84337,0.2,857,5,14.6,78,2.644E+16,778,506,506,831,10585,3.33E+16,6.0241E+15,875,0,0,349,1,0,642,6.73E+15,245,12048,4,445783,3.85294E+16,3,0.0,24096,0.2,3.351E+16,108434,8.4,2
